speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
doccor,Double-crested Cormorant,Nannopterum auritum,L36894239,West Ridge Nature Park,2025-07-03 18:23,1.0,41.986655,-87.688296,True,False,True,S256637503,
belkin1,Belted Kingfisher,Megaceryle alcyon,L36894239,West Ridge Nature Park,2025-07-03 18:23,1.0,41.986655,-87.688296,True,False,True,S256637503,
norfli,Northern Flicker,Colaptes auratus,L36894239,West Ridge Nature Park,2025-07-03 18:23,2.0,41.986655,-87.688296,True,False,True,S256637503,
amecro,American Crow,Corvus brachyrhynchos,L36894239,West Ridge Nature Park,2025-07-03 18:23,2.0,41.986655,-87.688296,True,False,True,S256637503,
blujay,Blue Jay,Cyanocitta cristata,L11659061,RiverForestYardList,2025-07-03 18:20,1.0,41.8958333,-87.8166482,True,False,True,S257291996,
buggna,Blue-gray Gnatcatcher,Polioptila caerulea,L108460,"Douglass (Anna & Frederick) Park, Chicago",2025-07-03 17:33,3.0,41.8633213,-87.6991556,True,False,False,S256624351,
greegr,Great Egret,Ardea alba,L16298465,Backyard,2025-07-03 17:14,1.0,41.9945551,-87.8759697,True,False,True,S256879489,
whbnut,White-breasted Nuthatch,Sitta carolinensis,L12159942,Ardmore Manor,2025-07-03 16:30,1.0,41.9861008,-87.7648024,True,False,True,S256763398,
lesyel,Lesser Yellowlegs,Tringa flavipes,L4789089,Techny Basin--north of Willow Rd.,2025-07-03 16:15,8.0,42.1097167,-87.8096223,True,False,False,S256602751,
savspa,Savannah Sparrow,Passerculus sandwichensis,L4789089,Techny Basin--north of Willow Rd.,2025-07-03 16:15,5.0,42.1097167,-87.8096223,True,False,False,S256602751,
yelwar,Yellow Warbler,Setophaga petechia,L4789089,Techny Basin--north of Willow Rd.,2025-07-03 16:15,1.0,42.1097167,-87.8096223,True,False,False,S256602751,
chispa,Chipping Sparrow,Spizella passerina,L4300325,University of Chicago,2025-07-03 15:15,1.0,41.789608,-87.599646,True,False,False,S256589900,
rthhum,Ruby-throated Hummingbird,Archilochus colubris,L2854336,0_Jenks_60201,2025-07-03 14:29,1.0,42.067574,-87.69893,True,False,True,S256582382,
haiwoo,Hairy Woodpecker,Dryobates villosus,L2854336,0_Jenks_60201,2025-07-03 14:29,2.0,42.067574,-87.69893,True,False,True,S256582382,
eurgol,European Goldfinch,Carduelis carduelis,L2854336,0_Jenks_60201,2025-07-03 14:29,2.0,42.067574,-87.69893,True,True,True,S256582382,N
sora,Sora,Porzana carolina,L49014654,"1714 N Washtenaw Ave, Chicago US-IL 41.91255, -87.69495",2025-07-03 13:42,1.0,41.912545,-87.694946,True,False,True,S256568143,
reevir1,Red-eyed Vireo,Vireo olivaceus,L298724,"Rosehill Cemetery, Chicago",2025-07-03 13:27,1.0,41.9859832,-87.6820028,True,False,False,S256593041,
easblu,Eastern Bluebird,Sialia sialis,L298724,"Rosehill Cemetery, Chicago",2025-07-03 13:27,2.0,41.9859832,-87.6820028,True,False,False,S256593041,
turvul,Turkey Vulture,Cathartes aura,L555429,"Crawdad Slough, Palos Area",2025-07-03 12:51,3.0,41.7155879,-87.874639,True,False,False,S256549210,
coohaw,Cooper's Hawk,Astur cooperii,L5855617,University of Chicago Quad,2025-07-03 12:45,1.0,41.789419,-87.599612,True,False,False,S256560428,
orcori,Orchard Oriole,Icterus spurius,L46749204,Work Walk Trail,2025-07-03 12:26,1.0,41.8168137,-87.7774862,True,False,True,S256545859,
indbun,Indigo Bunting,Passerina cyanea,L46749204,Work Walk Trail,2025-07-03 12:26,3.0,41.8168137,-87.7774862,True,False,True,S256545859,
comyel,Common Yellowthroat,Geothlypis trichas,L27809496,Edgewater - Glenlake/Glenwood,2025-07-03 11:41,1.0,41.9926579,-87.665216,True,False,True,S256530513,
grnher,Green Heron,Butorides virescens,L2394410,"Wildwood Nature Center, Park Ridge",2025-07-03 11:07,2.0,42.0160361,-87.8584439,True,False,False,S256563509,
grcfly,Great Crested Flycatcher,Myiarchus crinitus,L2394410,"Wildwood Nature Center, Park Ridge",2025-07-03 11:07,1.0,42.0160361,-87.8584439,True,False,False,S256563509,
tuftit,Tufted Titmouse,Baeolophus bicolor,L746913,Columbia Woods Forest Preserve,2025-07-03 10:16,1.0,41.7325,-87.8875,True,False,False,S256656235,
carwre,Carolina Wren,Thryothorus ludovicianus,L152713,"Sand Ridge Nature Center, South Holland",2025-07-03 10:16,1.0,41.6051,-87.5619,True,True,False,S256519773,
prowar,Prothonotary Warbler,Protonotaria citrea,L746913,Columbia Woods Forest Preserve,2025-07-03 10:16,1.0,41.7325,-87.8875,True,False,False,S256656235,
amered,American Redstart,Setophaga ruticilla,L152713,"Sand Ridge Nature Center, South Holland",2025-07-03 10:16,1.0,41.6051,-87.5619,True,False,False,S256519773,
brwhaw,Broad-winged Hawk,Buteo platypterus,L509700,Teasons Woods Forest Preserve,2025-07-03 09:20,1.0,41.6840021,-87.8734589,True,False,False,S256489303,
woothr,Wood Thrush,Hylocichla mustelina,L509700,Teasons Woods Forest Preserve,2025-07-03 09:20,1.0,41.6840021,-87.8734589,True,False,False,S256489303,
eastow,Eastern Towhee,Pipilo erythrophthalmus,L509700,Teasons Woods Forest Preserve,2025-07-03 09:20,1.0,41.6840021,-87.8734589,True,False,False,S256489303,
robgro,Rose-breasted Grosbeak,Pheucticus ludovicianus,L509700,Teasons Woods Forest Preserve,2025-07-03 09:20,1.0,41.6840021,-87.8734589,True,False,False,S256489303,
cliswa,Cliff Swallow,Petrochelidon pyrrhonota,L265942,"Jackson Park, Chicago",2025-07-03 09:19,,41.781201,-87.5813341,True,False,False,S256578129,
rehwoo,Red-headed Woodpecker,Melanerpes erythrocephalus,L152668,Linne Woods Forest Preserve,2025-07-03 08:58,4.0,42.0454,-87.7844,True,False,False,S256517502,
wilsni1,Wilson's Snipe,Gallinago delicata,L4789089,Techny Basin--north of Willow Rd.,2025-07-03 08:02,1.0,42.1097167,-87.8096223,True,False,False,S256482268,
semsan,Semipalmated Sandpiper,Calidris pusilla,L4789089,Techny Basin--north of Willow Rd.,2025-07-03 08:02,8.0,42.1097167,-87.8096223,True,False,False,S256482268,
wilfly,Willow Flycatcher,Empidonax traillii,L4789089,Techny Basin--north of Willow Rd.,2025-07-03 08:02,1.0,42.1097167,-87.8096223,True,False,False,S256482268,
sedwre1,Sedge Wren,Cistothorus stellaris,L4789089,Techny Basin--north of Willow Rd.,2025-07-03 08:02,1.0,42.1097167,-87.8096223,True,False,False,S256482268,
brnthr,Brown Thrasher,Toxostoma rufum,L271150,Chicago Portage Woods,2025-07-03 07:53,1.0,41.8048254,-87.8049147,True,False,False,S256493530,
yetwar,Yellow-throated Warbler,Setophaga dominica,L335462,Swallow Cliff Woods Forest Preserve,2025-07-03 07:31,1.0,41.6738368,-87.8607638,True,False,False,S256655968,
baleag,Bald Eagle,Haliaeetus leucocephalus,L548509,Lake Arlington,2025-07-03 06:48,1.0,42.1149598,-87.9605545,True,False,False,S259555363,
osprey,Osprey,Pandion haliaetus,L741253,Bergman Slough Forest Preserve,2025-07-03 06:44,1.0,41.6725,-87.9016667,True,False,False,S257717027,
swaspa,Swamp Sparrow,Melospiza georgiana,L741253,Bergman Slough Forest Preserve,2025-07-03 06:44,1.0,41.6725,-87.9016667,True,False,False,S257717027,
blugrb1,Blue Grosbeak,Passerina caerulea,L741253,Bergman Slough Forest Preserve,2025-07-03 06:44,1.0,41.6725,-87.9016667,True,False,False,S257717027,
pilwoo,Pileated Woodpecker,Dryocopus pileatus,L724602,Salt Creek Woods Nature Preserve,2025-07-03 06:40,1.0,41.8283222,-87.8887367,True,False,False,S256487606,
easpho,Eastern Phoebe,Sayornis phoebe,L724602,Salt Creek Woods Nature Preserve,2025-07-03 06:40,1.0,41.8283222,-87.8887367,True,False,False,S256487606,
scatan,Scarlet Tanager,Piranga olivacea,L724602,Salt Creek Woods Nature Preserve,2025-07-03 06:40,1.0,41.8283222,-87.8887367,True,False,False,S256487606,
yebcha,Yellow-breasted Chat,Icteria virens,L124174,Cap Sauers Holdings Forest Preserve,2025-07-03 06:12,1.0,41.6725393,-87.8822067,True,False,False,S258015748,
rocpig,Rock Pigeon,Columba livia,L339164,"Humboldt Park, Chicago",2025-07-04 22:45,1.0,41.9063221,-87.7019614,True,False,False,S257000488,N
chiswi,Chimney Swift,Chaetura pelagica,L339164,"Humboldt Park, Chicago",2025-07-04 22:45,1.0,41.9063221,-87.7019614,True,False,False,S257000488,
ribgul,Ring-billed Gull,Larus delawarensis,L339164,"Humboldt Park, Chicago",2025-07-04 22:45,1.0,41.9063221,-87.7019614,True,False,False,S257000488,
bcnher,Black-crowned Night Heron,Nycticorax nycticorax,L339164,"Humboldt Park, Chicago",2025-07-04 22:45,1.0,41.9063221,-87.7019614,True,False,False,S257000488,
perfal,Peregrine Falcon,Falco peregrinus,L339164,"Humboldt Park, Chicago",2025-07-04 22:45,2.0,41.9063221,-87.7019614,True,False,False,S257000488,
eursta,European Starling,Sturnus vulgaris,L339164,"Humboldt Park, Chicago",2025-07-04 22:45,1.0,41.9063221,-87.7019614,True,False,False,S257000488,N
amerob,American Robin,Turdus migratorius,L339164,"Humboldt Park, Chicago",2025-07-04 22:45,1.0,41.9063221,-87.7019614,True,False,False,S257000488,
houspa,House Sparrow,Passer domesticus,L339164,"Humboldt Park, Chicago",2025-07-04 22:45,1.0,41.9063221,-87.7019614,True,False,False,S257000488,N
houfin,House Finch,Haemorhous mexicanus,L339164,"Humboldt Park, Chicago",2025-07-04 22:45,1.0,41.9063221,-87.7019614,True,False,False,S257000488,N
amegfi,American Goldfinch,Spinus tristis,L339164,"Humboldt Park, Chicago",2025-07-04 22:45,1.0,41.9063221,-87.7019614,True,False,False,S257000488,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L339164,"Humboldt Park, Chicago",2025-07-04 22:45,1.0,41.9063221,-87.7019614,True,False,False,S257000488,
bnhcow,Brown-headed Cowbird,Molothrus ater,L339164,"Humboldt Park, Chicago",2025-07-04 22:45,1.0,41.9063221,-87.7019614,True,False,False,S257000488,
comgra,Common Grackle,Quiscalus quiscula,L339164,"Humboldt Park, Chicago",2025-07-04 22:45,1.0,41.9063221,-87.7019614,True,False,False,S257000488,
comnig,Common Nighthawk,Chordeiles minor,L22814934,Ardmore Ave,2025-07-04 20:59,1.0,41.988137,-87.6641161,True,False,True,S256988769,
moudov,Mourning Dove,Zenaida macroura,L656262,Stotz yard,2025-07-04 20:25,1.0,41.8437129,-87.8940502,True,False,True,S256989403,
amecro,American Crow,Corvus brachyrhynchos,L49112699,"600 S Laflin St, Chicago US-IL 41.87402, -87.66431",2025-07-04 20:25,1.0,41.874016,-87.664307,True,False,True,S256983883,
norcar,Northern Cardinal,Cardinalis cardinalis,L656262,Stotz yard,2025-07-04 20:25,1.0,41.8437129,-87.8940502,True,False,True,S256989403,
mallar3,Mallard,Anas platyrhynchos,L2187841,"Centennial Park, Orland Park",2025-07-04 20:23,1.0,41.6050863,-87.8657341,True,False,False,S257174968,
killde,Killdeer,Charadrius vociferus,L2187841,"Centennial Park, Orland Park",2025-07-04 20:23,1.0,41.6050863,-87.8657341,True,False,False,S257174968,
purmar,Purple Martin,Progne subis,L2187841,"Centennial Park, Orland Park",2025-07-04 20:23,1.0,41.6050863,-87.8657341,True,False,False,S257174968,
buggna,Blue-gray Gnatcatcher,Polioptila caerulea,L2187841,"Centennial Park, Orland Park",2025-07-04 20:23,1.0,41.6050863,-87.8657341,True,False,False,S257174968,
cedwax,Cedar Waxwing,Bombycilla cedrorum,L35304566,West Chase Avenue,2025-07-04 20:15,4.0,42.0136362,-87.676629,True,False,True,S257697803,
amhgul1,American Herring Gull,Larus smithsonianus,L48494351,Home,2025-07-04 19:10,2.0,41.836756,-87.788976,True,False,True,S258620531,
treswa,Tree Swallow,Tachycineta bicolor,L25715181,"Dawes Park,  Evanston",2025-07-04 19:10,1.0,42.0461041,-87.6733014,True,False,True,S256971918,
barswa,Barn Swallow,Hirundo rustica,L25715181,"Dawes Park,  Evanston",2025-07-04 19:10,2.0,42.0461041,-87.6733014,True,False,True,S256971918,
cangoo,Canada Goose,Branta canadensis,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,2.0,42.1097167,-87.8096223,True,False,False,S256980918,
shbdow,Short-billed Dowitcher,Limnodromus griseus,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,1.0,42.1097167,-87.8096223,True,False,False,S256980918,
wilsni1,Wilson's Snipe,Gallinago delicata,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,1.0,42.1097167,-87.8096223,True,False,False,S256980918,
sposan,Spotted Sandpiper,Actitis macularius,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,8.0,42.1097167,-87.8096223,True,False,False,S256980918,
solsan,Solitary Sandpiper,Tringa solitaria,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,1.0,42.1097167,-87.8096223,True,False,False,S256980918,
leasan,Least Sandpiper,Calidris minutilla,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,9.0,42.1097167,-87.8096223,True,False,False,S256980918,
pecsan,Pectoral Sandpiper,Calidris melanotos,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,5.0,42.1097167,-87.8096223,True,False,False,S256980918,
semsan,Semipalmated Sandpiper,Calidris pusilla,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,1.0,42.1097167,-87.8096223,True,False,False,S256980918,
caster1,Caspian Tern,Hydroprogne caspia,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,2.0,42.1097167,-87.8096223,True,False,False,S256980918,
forter,Forster's Tern,Sterna forsteri,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,2.0,42.1097167,-87.8096223,True,False,False,S256980918,
doccor,Double-crested Cormorant,Nannopterum auritum,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,1.0,42.1097167,-87.8096223,True,False,False,S256980918,
greegr,Great Egret,Ardea alba,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,6.0,42.1097167,-87.8096223,True,False,False,S256980918,
grbher3,Great Blue Heron,Ardea herodias,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,1.0,42.1097167,-87.8096223,True,False,False,S256980918,
osprey,Osprey,Pandion haliaetus,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,1.0,42.1097167,-87.8096223,True,False,False,S256980918,
baleag,Bald Eagle,Haliaeetus leucocephalus,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,2.0,42.1097167,-87.8096223,True,False,False,S256980918,
amekes,American Kestrel,Falco sparverius,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,2.0,42.1097167,-87.8096223,True,False,False,S256980918,
easkin,Eastern Kingbird,Tyrannus tyrannus,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,4.0,42.1097167,-87.8096223,True,False,False,S256980918,
warvir,Warbling Vireo,Vireo gilvus,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,1.0,42.1097167,-87.8096223,True,False,False,S256980918,
nrwswa,Northern Rough-winged Swallow,Stelgidopteryx serripennis,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,2.0,42.1097167,-87.8096223,True,False,False,S256980918,
savspa,Savannah Sparrow,Passerculus sandwichensis,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,6.0,42.1097167,-87.8096223,True,False,False,S256980918,
sonspa,Song Sparrow,Melospiza melodia,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 18:36,2.0,42.1097167,-87.8096223,True,False,False,S256980918,
pipplo,Piping Plover,Charadrius melodus,L813972,"Montrose Dunes, Lincoln Park, Chicago",2025-07-04 18:17,5.0,41.9660701,-87.633369,True,False,False,S257290617,
banswa,Bank Swallow,Riparia riparia,L813972,"Montrose Dunes, Lincoln Park, Chicago",2025-07-04 18:17,80.0,41.9660701,-87.633369,True,False,False,S257290617,
eurgol,European Goldfinch,Carduelis carduelis,L2854336,0_Jenks_60201,2025-07-04 17:48,1.0,42.067574,-87.69893,True,True,True,S260137798,N
belkin1,Belted Kingfisher,Megaceryle alcyon,L3780717,Canal Shores Golf Course,2025-07-04 17:34,1.0,42.0630062,-87.6872545,True,False,False,S256960516,
rebwoo,Red-bellied Woodpecker,Melanerpes carolinus,L3780717,Canal Shores Golf Course,2025-07-04 17:34,1.0,42.0630062,-87.6872545,True,False,False,S256960516,
dowwoo,Downy Woodpecker,Dryobates pubescens,L3780717,Canal Shores Golf Course,2025-07-04 17:34,1.0,42.0630062,-87.6872545,True,False,False,S256960516,
haiwoo,Hairy Woodpecker,Dryobates villosus,L3780717,Canal Shores Golf Course,2025-07-04 17:34,1.0,42.0630062,-87.6872545,True,False,False,S256960516,
norfli,Northern Flicker,Colaptes auratus,L3780717,Canal Shores Golf Course,2025-07-04 17:34,6.0,42.0630062,-87.6872545,True,False,False,S256960516,
easpho,Eastern Phoebe,Sayornis phoebe,L3780717,Canal Shores Golf Course,2025-07-04 17:34,1.0,42.0630062,-87.6872545,True,False,False,S256960516,
grcfly,Great Crested Flycatcher,Myiarchus crinitus,L3780717,Canal Shores Golf Course,2025-07-04 17:34,1.0,42.0630062,-87.6872545,True,False,False,S256960516,
blujay,Blue Jay,Cyanocitta cristata,L3780717,Canal Shores Golf Course,2025-07-04 17:34,3.0,42.0630062,-87.6872545,True,False,False,S256960516,
houwre,Northern House Wren,Troglodytes aedon,L3780717,Canal Shores Golf Course,2025-07-04 17:34,1.0,42.0630062,-87.6872545,True,False,False,S256960516,
grycat,Gray Catbird,Dumetella carolinensis,L3780717,Canal Shores Golf Course,2025-07-04 17:34,5.0,42.0630062,-87.6872545,True,False,False,S256960516,
balori,Baltimore Oriole,Icterus galbula,L3780717,Canal Shores Golf Course,2025-07-04 17:34,3.0,42.0630062,-87.6872545,True,False,False,S256960516,
easmea,Eastern Meadowlark,Sturnella magna,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 17:20,3.0,42.1097167,-87.8096223,True,False,False,S256952525,
rthhum,Ruby-throated Hummingbird,Archilochus colubris,L23894813,"Oak Forest, Il   Not an exact location",2025-07-04 16:23,1.0,41.611227,-87.756798,True,False,True,S256927449,
wooduc,Wood Duck,Aix sponsa,L152691,"Lincoln Park, Chicago--North Pond",2025-07-04 15:49,20.0,41.9283,-87.637,True,False,False,S256949948,
grnher,Green Heron,Butorides virescens,L152691,"Lincoln Park, Chicago--North Pond",2025-07-04 15:49,1.0,41.9283,-87.637,True,False,False,S256949948,
bkcchi,Black-capped Chickadee,Poecile atricapillus,L152691,"Lincoln Park, Chicago--North Pond",2025-07-04 15:49,1.0,41.9283,-87.637,True,False,False,S256949948,
eastow,Eastern Towhee,Pipilo erythrophthalmus,L152691,"Lincoln Park, Chicago--North Pond",2025-07-04 15:49,1.0,41.9283,-87.637,True,False,False,S256949948,
rebnut,Red-breasted Nuthatch,Sitta canadensis,L41589604,Northbrook House New,2025-07-04 15:41,1.0,42.114739,-87.852258,True,True,True,S256918238,
rehwoo,Red-headed Woodpecker,Melanerpes erythrocephalus,L20363783,Cap Sauers Holdings Forest Preserve--West Sag Valley Trail Head,2025-07-04 14:43,3.0,41.6801252,-87.913018,True,False,False,S256930138,
pilwoo,Pileated Woodpecker,Dryocopus pileatus,L20363783,Cap Sauers Holdings Forest Preserve--West Sag Valley Trail Head,2025-07-04 14:43,1.0,41.6801252,-87.913018,True,False,False,S256930138,
yetvir,Yellow-throated Vireo,Vireo flavifrons,L20363783,Cap Sauers Holdings Forest Preserve--West Sag Valley Trail Head,2025-07-04 14:43,2.0,41.6801252,-87.913018,True,False,False,S256930138,
brnthr,Brown Thrasher,Toxostoma rufum,L20363783,Cap Sauers Holdings Forest Preserve--West Sag Valley Trail Head,2025-07-04 14:43,1.0,41.6801252,-87.913018,True,False,False,S256930138,
fiespa,Field Sparrow,Spizella pusilla,L20363783,Cap Sauers Holdings Forest Preserve--West Sag Valley Trail Head,2025-07-04 14:43,3.0,41.6801252,-87.913018,True,False,False,S256930138,
scatan,Scarlet Tanager,Piranga olivacea,L20363783,Cap Sauers Holdings Forest Preserve--West Sag Valley Trail Head,2025-07-04 14:43,1.0,41.6801252,-87.913018,True,False,False,S256930138,
robgro,Rose-breasted Grosbeak,Pheucticus ludovicianus,L20363783,Cap Sauers Holdings Forest Preserve--West Sag Valley Trail Head,2025-07-04 14:43,2.0,41.6801252,-87.913018,True,False,False,S256930138,
indbun,Indigo Bunting,Passerina cyanea,L20363783,Cap Sauers Holdings Forest Preserve--West Sag Valley Trail Head,2025-07-04 14:43,6.0,41.6801252,-87.913018,True,False,False,S256930138,
cliswa,Cliff Swallow,Petrochelidon pyrrhonota,L2042544,"Lakefront Trail, Chicago",2025-07-04 14:16,8.0,41.8834609,-87.6130486,True,False,False,S256968537,
veery,Veery,Catharus fuscescens,L124174,Cap Sauers Holdings Forest Preserve,2025-07-04 13:27,2.0,41.6725393,-87.8822067,True,False,False,S256923261,
woothr,Wood Thrush,Hylocichla mustelina,L124174,Cap Sauers Holdings Forest Preserve,2025-07-04 13:27,1.0,41.6725393,-87.8822067,True,False,False,S256923261,
wilfly,Willow Flycatcher,Empidonax traillii,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 12:10,1.0,42.1097167,-87.8096223,True,False,False,S256982170,
coohaw,Cooper's Hawk,Astur cooperii,L22825788,CVS Pond (143rd and Wolf Rd),2025-07-04 11:34,1.0,41.628916,-87.893293,True,False,False,S256865359,
acafly,Acadian Flycatcher,Empidonax virescens,L124174,Cap Sauers Holdings Forest Preserve,2025-07-04 10:59,1.0,41.6725393,-87.8822067,True,False,False,S256844709,
brdowl,Barred Owl,Strix varia,L124174,Cap Sauers Holdings Forest Preserve,2025-07-04 10:45,2.0,41.6725393,-87.8822067,True,False,False,S257853309,
amered,American Redstart,Setophaga ruticilla,L509700,Teasons Woods Forest Preserve,2025-07-04 09:49,1.0,41.6840021,-87.8734589,True,False,False,S256811111,
cerwar,Cerulean Warbler,Setophaga cerulea,L509700,Teasons Woods Forest Preserve,2025-07-04 09:49,1.0,41.6840021,-87.8734589,True,True,False,S256811111,
reshaw,Red-shouldered Hawk,Buteo lineatus,L124174,Cap Sauers Holdings Forest Preserve,2025-07-04 09:43,1.0,41.6725393,-87.8822067,True,False,False,S256870357,
tuftit,Tufted Titmouse,Baeolophus bicolor,L124174,Cap Sauers Holdings Forest Preserve,2025-07-04 09:43,2.0,41.6725393,-87.8822067,True,False,False,S256870357,
greyel,Greater Yellowlegs,Tringa melanoleuca,L813972,"Montrose Dunes, Lincoln Park, Chicago",2025-07-04 09:10,1.0,41.9660701,-87.633369,True,False,False,S256791557,
blugrb1,Blue Grosbeak,Passerina caerulea,L122298,Little Red Schoolhouse Nature Center,2025-07-04 08:58,2.0,41.709155,-87.8770047,True,False,False,S256810227,
grhowl,Great Horned Owl,Bubo virginianus,L164437,McGinnis Slough Forest Preserve,2025-07-04 08:22,1.0,41.6410413,-87.8614152,True,False,False,S257035588,
dunlin,Dunlin,Calidris alpina,L813972,"Montrose Dunes, Lincoln Park, Chicago",2025-07-04 08:03,1.0,41.9660701,-87.633369,True,True,False,S256878574,
chispa,Chipping Sparrow,Spizella passerina,L653878,Mount Carmel Cemetery,2025-07-04 08:00,1.0,41.8659815,-87.9069328,True,False,False,S256923347,
sumtan,Summer Tanager,Piranga rubra,L122298,Little Red Schoolhouse Nature Center,2025-07-04 07:42,1.0,41.709155,-87.8770047,True,False,False,S257479013,
lesyel,Lesser Yellowlegs,Tringa flavipes,L4789089,Techny Basin--north of Willow Rd.,2025-07-04 06:42,2.0,42.1097167,-87.8096223,True,False,False,S256760528,
eucdov,Eurasian Collared-Dove,Streptopelia decaocto,L1270961,"Des Plaines River area River Grove, IL",2025-07-04 05:30,6.0,41.9292298,-87.8438902,True,False,True,S257190744,N
leafly,Least Flycatcher,Empidonax minimus,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-07-04 05:30,1.0,41.9633833,-87.6344204,True,True,False,S256794186,
comnig,Common Nighthawk,Chordeiles minor,L49204748,"2620 North Albany Avenue, Chicago, Illinois, US (41.929, -87.705)",2025-07-05 22:45,1.0,41.929343,-87.7051843,True,False,True,S257356871,
ribgul,Ring-billed Gull,Larus delawarensis,L29730379,"Lincoln Park, Chicago--Kathy Osterman Beach and Dunes",2025-07-05 22:25,15.0,41.9860414,-87.6524832,True,False,False,S257351798,
bcnher,Black-crowned Night Heron,Nycticorax nycticorax,L29730379,"Lincoln Park, Chicago--Kathy Osterman Beach and Dunes",2025-07-05 22:25,5.0,41.9860414,-87.6524832,True,False,False,S257351798,
grbher3,Great Blue Heron,Ardea herodias,L29730379,"Lincoln Park, Chicago--Kathy Osterman Beach and Dunes",2025-07-05 22:25,1.0,41.9860414,-87.6524832,True,False,False,S257351798,
chiswi,Chimney Swift,Chaetura pelagica,L105600,LaBagh Woods Forest Preserve,2025-07-05 20:17,12.0,41.9803903,-87.7412754,True,False,False,S257354330,
eawpew,Eastern Wood-Pewee,Contopus virens,L105600,LaBagh Woods Forest Preserve,2025-07-05 20:17,1.0,41.9803903,-87.7412754,True,False,False,S257354330,
bkcchi,Black-capped Chickadee,Poecile atricapillus,L105600,LaBagh Woods Forest Preserve,2025-07-05 20:17,2.0,41.9803903,-87.7412754,True,False,False,S257354330,
houwre,Northern House Wren,Troglodytes aedon,L105600,LaBagh Woods Forest Preserve,2025-07-05 20:17,2.0,41.9803903,-87.7412754,True,False,False,S257354330,
amerob,American Robin,Turdus migratorius,L105600,LaBagh Woods Forest Preserve,2025-07-05 20:17,1.0,41.9803903,-87.7412754,True,False,False,S257354330,
houspa,House Sparrow,Passer domesticus,L105600,LaBagh Woods Forest Preserve,2025-07-05 20:17,1.0,41.9803903,-87.7412754,True,False,False,S257354330,N
norcar,Northern Cardinal,Cardinalis cardinalis,L105600,LaBagh Woods Forest Preserve,2025-07-05 20:17,1.0,41.9803903,-87.7412754,True,False,False,S257354330,
moudov,Mourning Dove,Zenaida macroura,L383001,1633 Howard Ave,2025-07-05 19:55,1.0,42.0165881,-87.883544,True,False,True,S257336766,
eursta,European Starling,Sturnus vulgaris,L383001,1633 Howard Ave,2025-07-05 19:55,1.0,42.0165881,-87.883544,True,False,True,S257336766,N
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L383001,1633 Howard Ave,2025-07-05 19:55,5.0,42.0165881,-87.883544,True,False,True,S257336766,
comgra,Common Grackle,Quiscalus quiscula,L383001,1633 Howard Ave,2025-07-05 19:55,1.0,42.0165881,-87.883544,True,False,True,S257336766,
rocpig,Rock Pigeon,Columba livia,L49196878,"Skokie, Illinois, US",2025-07-05 19:41,2.0,42.0598921,-87.7495236,True,False,True,S257325465,N
houfin,House Finch,Haemorhous mexicanus,L20864270,"Burnham Park--S Shore Drive near Burnham Playground (41.7970663, -87.5815299)",2025-07-05 19:18,1.0,41.7970663,-87.5815299,True,False,True,S257322848,N
sonspa,Song Sparrow,Melospiza melodia,L20864270,"Burnham Park--S Shore Drive near Burnham Playground (41.7970663, -87.5815299)",2025-07-05 19:18,1.0,41.7970663,-87.5815299,True,False,True,S257322848,
robgro,Rose-breasted Grosbeak,Pheucticus ludovicianus,L20864270,"Burnham Park--S Shore Drive near Burnham Playground (41.7970663, -87.5815299)",2025-07-05 19:18,1.0,41.7970663,-87.5815299,True,False,True,S257322848,
cangoo,Canada Goose,Branta canadensis,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 19:00,3.0,42.1097167,-87.8096223,True,False,False,S257562727,
